42.30185,-83.76597
42.30205,-83.76598
42.30203,-83.76643
42.30185,-83.76644

42.29952,-83.75611
42.29963,-83.75538
42.29973,-83.75519
42.29984,-83.75479
42.29954,-83.75477
42.29954,-83.7541
42.29899,-83.75409
42.299,-83.75371
42.30009,-83.75373
42.30087,-83.75374
42.30076,-83.75617
42.29952,-83.75611

42.25394,-83.75567
42.25396,-83.75406
42.25359,-83.75345
42.25396,-83.75301
42.25424,-83.75263
42.25428,-83.75256
42.25491,-83.75395
42.25512,-83.75444
42.25516,-83.75538
42.25518,-83.75568
42.25394,-83.75567

42.25637,-83.75404
42.25527,-83.75397
42.25518,-83.75369
42.25505,-83.75323
42.25467,-83.75198
42.25469,-83.75193
42.25488,-83.75159
42.25531,-83.75363
42.25587,-83.75359
42.25574,-83.75279
42.25631,-83.75272
42.25637,-83.75126
42.25655,-83.75126
42.25697,-83.75124
42.25695,-83.75219
42.25691,-83.75363
42.2569,-83.75405
42.25637,-83.75404

42.24367,-83.75214
42.24366,-83.75167
42.24452,-83.75167
42.2445,-83.75213
42.24367,-83.75214

42.25612,-83.75022
42.25542,-83.74946
42.25543,-83.74886
42.25544,-83.74845
42.25546,-83.74776
42.2555,-83.74776
42.25548,-83.74695
42.25697,-83.74692
42.257,-83.74777
42.257,-83.74916
42.25638,-83.74916
42.25638,-83.74977
42.25687,-83.74976
42.25677,-83.75009
42.25665,-83.75009
42.25657,-83.7501
42.25637,-83.75014
42.25612,-83.75022

42.29877,-83.74974
42.2987,-83.74963
42.29859,-83.74659
42.29814,-83.74635
42.2988,-83.74643
42.29948,-83.74676
42.29995,-83.74687
42.30099,-83.7466
42.30111,-83.74664
42.30168,-83.74627
42.30153,-83.74705
42.30166,-83.74742
42.30111,-83.74759
42.30109,-83.7478
42.30018,-83.74831
42.29898,-83.74978
42.29877,-83.74974

42.25332,-83.74645
42.25331,-83.74436
42.25417,-83.74431
42.25411,-83.74624
42.25332,-83.74645

42.30874,-83.74267
42.30873,-83.74122
42.30918,-83.74123
42.30918,-83.74146
42.3092,-83.74268
42.30874,-83.74267

42.25428,-83.74224
42.25429,-83.7415
42.25436,-83.74108
42.25449,-83.74041
42.25468,-83.73988
42.2548,-83.73971
42.25482,-83.73969
42.2547,-83.74039
42.25467,-83.74078
42.25469,-83.74157
42.25485,-83.74176
42.25488,-83.74222
42.25486,-83.74223
42.25428,-83.74224

42.25659,-83.74143
42.25656,-83.74002
42.25684,-83.7401
42.25705,-83.74018
42.25704,-83.74141
42.25659,-83.74143

42.30224,-83.74037
42.30225,-83.74022
42.30222,-83.73996
42.30281,-83.73988
42.30285,-83.74008
42.30289,-83.7403
42.30224,-83.74037

42.25805,-83.74021
42.25791,-83.74019
42.25786,-83.74018
42.25766,-83.74012
42.25742,-83.74006
42.25752,-83.73943
42.25764,-83.73872
42.25841,-83.73917
42.2584,-83.73938
42.25839,-83.73958
42.25825,-83.73957
42.25823,-83.74023
42.25805,-83.74021

42.25639,-83.73979
42.25616,-83.73975
42.25621,-83.73789
42.25639,-83.738
42.25668,-83.73816
42.25667,-83.73986
42.25639,-83.73979

42.25552,-83.7397
42.25499,-83.73965
42.25505,-83.73737
42.25538,-83.73756
42.25565,-83.7377
42.25561,-83.73894
42.25559,-83.7397
42.25552,-83.7397

42.30872,-83.73579
42.30872,-83.73563
42.30858,-83.7356
42.30858,-83.73514
42.30875,-83.73512
42.309,-83.73256
42.30912,-83.72687
42.31415,-83.72696
42.31412,-83.72941
42.31642,-83.72943
42.31633,-83.73117
42.31535,-83.73116
42.31535,-83.73131
42.31398,-83.73131
42.31399,-83.73197
42.31121,-83.73202
42.31125,-83.73474
42.3094,-83.73485
42.30941,-83.73579
42.30872,-83.73579

42.30198,-83.73522
42.30202,-83.73421
42.3022,-83.73417
42.30227,-83.73173
42.30245,-83.73175
42.30245,-83.73293
42.30254,-83.73294
42.30251,-83.73374
42.30248,-83.73505
42.30235,-83.73508
42.30198,-83.73522

42.299,-83.72652
42.2991,-83.72639
42.29916,-83.72628
42.29927,-83.72605
42.29936,-83.7258
42.29943,-83.72549
42.29946,-83.72526
42.29947,-83.725
42.29946,-83.7247
42.29944,-83.72446
42.29939,-83.72422
42.29964,-83.7243
42.30012,-83.72499
42.30027,-83.72559
42.29982,-83.72606
42.29969,-83.72619
42.29917,-83.72678
42.299,-83.72652

42.31814,-83.7262
42.31721,-83.72508
42.31704,-83.72486
42.31694,-83.72472
42.31669,-83.72444
42.31679,-83.72251
42.31587,-83.72244
42.31585,-83.72201
42.31682,-83.72206
42.31836,-83.72216
42.31817,-83.72564
42.31814,-83.7262

42.28748,-83.7254
42.28711,-83.72537
42.28712,-83.72502
42.28757,-83.72471
42.28755,-83.72539
42.28748,-83.7254

42.2947,-83.72432
42.29472,-83.7224
42.29673,-83.72241
42.29708,-83.72264
42.2968,-83.72345
42.29537,-83.72358
42.29533,-83.7243
42.2947,-83.72432

42.30927,-83.72368
42.30929,-83.72298
42.30886,-83.72281
42.30824,-83.72292
42.30829,-83.72159
42.30927,-83.72159
42.30927,-83.72126
42.30935,-83.72118
42.30953,-83.72125
42.30973,-83.72147
42.3098,-83.7218
42.30916,-83.72173
42.30915,-83.72276
42.31028,-83.72249
42.31007,-83.72367
42.30927,-83.72368

42.25236,-83.7224
42.25233,-83.72231
42.25232,-83.72227
42.25229,-83.72212
42.25251,-83.72223
42.25248,-83.72243
42.25236,-83.7224

42.25195,-83.72186
42.25194,-83.72154
42.25193,-83.7213
42.2522,-83.7213
42.2522,-83.72142
42.2522,-83.7216
42.25224,-83.72185
42.25195,-83.72186

42.24634,-83.72146
42.24639,-83.71985
42.24436,-83.71984
42.24449,-83.7192
42.24426,-83.71921
42.24422,-83.71983
42.24405,-83.71982
42.24418,-83.7185
42.2443,-83.71812
42.24456,-83.71813
42.24455,-83.71843
42.24472,-83.71844
42.24461,-83.71852
42.24452,-83.71905
42.24567,-83.71923
42.24567,-83.71886
42.24585,-83.71885
42.24591,-83.71864
42.24577,-83.7183
42.24593,-83.71812
42.24602,-83.71812
42.24638,-83.71883
42.2464,-83.71901
42.2467,-83.71901
42.24672,-83.71929
42.247,-83.71948
42.24714,-83.71987
42.24718,-83.72147
42.24634,-83.72146

42.25246,-83.72061
42.25248,-83.72013
42.25248,-83.72004
42.25264,-83.72005
42.25263,-83.72013
42.25263,-83.72059
42.25248,-83.72061
42.25246,-83.72061

42.25298,-83.72054
42.25298,-83.72007
42.25316,-83.7201
42.25314,-83.72051
42.25298,-83.72054

42.2356,-83.71949
42.2356,-83.7186
42.2356,-83.71773
42.23601,-83.71771
42.236,-83.7186
42.23602,-83.71946
42.23582,-83.71947
42.2356,-83.71949

42.24462,-83.71786
42.2444,-83.71784
42.2443,-83.71783
42.24432,-83.71762
42.24446,-83.71763
42.24489,-83.71764
42.2449,-83.7178
42.24488,-83.71788
42.24462,-83.71786

42.23065,-83.71735
42.23069,-83.71646
42.2315,-83.71648
42.23202,-83.7165
42.23201,-83.71739
42.23065,-83.71735

42.24553,-83.71648
42.24513,-83.71578
42.24575,-83.71574
42.24592,-83.71629
42.24576,-83.71629
42.24566,-83.71631
42.24559,-83.71635
42.24553,-83.71648

42.27782,-83.71528
42.27774,-83.71494
42.27804,-83.71461
42.27869,-83.71459
42.27901,-83.71415
42.27876,-83.71414
42.27834,-83.71291
42.27814,-83.71293
42.27824,-83.71283
42.27813,-83.71262
42.27626,-83.71313
42.27692,-83.71371
42.27709,-83.71363
42.27797,-83.71414
42.27755,-83.71467
42.27618,-83.71425
42.2762,-83.71379
42.27599,-83.71359
42.27616,-83.71337
42.27608,-83.71296
42.27648,-83.71266
42.27655,-83.7124
42.27631,-83.71238
42.27584,-83.71182
42.27473,-83.71302
42.27487,-83.71354
42.27445,-83.71364
42.27342,-83.71311
42.27368,-83.71294
42.27357,-83.70898
42.27419,-83.70918
42.27418,-83.7087
42.27453,-83.7079
42.27513,-83.70793
42.27515,-83.70742
42.27448,-83.70738
42.27433,-83.70778
42.2737,-83.70803
42.27375,-83.70845
42.27349,-83.70844
42.27349,-83.70898
42.27292,-83.70896
42.27295,-83.70733
42.2735,-83.70735
42.2735,-83.70695
42.27296,-83.7069
42.27253,-83.70706
42.27235,-83.70645
42.27297,-83.7065
42.27302,-83.7055
42.27313,-83.70556
42.27309,-83.70619
42.27371,-83.70621
42.27361,-83.70557
42.27387,-83.7056
42.27446,-83.70517
42.27444,-83.7059
42.27494,-83.70627
42.27468,-83.70697
42.27508,-83.707
42.2751,-83.70674
42.27518,-83.70683
42.27541,-83.70658
42.27588,-83.70668
42.27603,-83.70683
42.27607,-83.70781
42.27841,-83.71002
42.27835,-83.7104
42.27868,-83.71104
42.27935,-83.7108
42.27983,-83.7116
42.27788,-83.71155
42.27786,-83.71044
42.27707,-83.7104
42.27703,-83.71151
42.27776,-83.71154
42.27775,-83.71195
42.27893,-83.71237
42.2791,-83.71216
42.27941,-83.71223
42.28,-83.71204
42.28004,-83.71282
42.27921,-83.71283
42.27923,-83.71323
42.27971,-83.71377
42.27966,-83.71402
42.27947,-83.71371
42.2793,-83.71371
42.2793,-83.71398
42.27968,-83.71429
42.27901,-83.71422
42.27893,-83.71504
42.27786,-83.71543
42.27782,-83.71528

42.27123,-83.7127
42.2709,-83.71268
42.27061,-83.71267
42.27061,-83.71163
42.27127,-83.71161
42.27134,-83.71178
42.27137,-83.7119
42.27182,-83.71189
42.27202,-83.71189
42.27201,-83.71159
42.27291,-83.71157
